Time	Device Name	Type	PID	Tag	Message
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742410 SDR.Nits=56 HDR.Nits=56 HDR.State=Off BrightnessLimit=469.001160 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=469 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=36 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=469.001160 DynamicSlider.Cap=469.001160 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000178
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 56.097107, capped _appliedHeadroom: 1.000000, brightnessLimit: 469.001160, potentialHeadroom: 8.000000, Ambient: 35.765263 to CA, HDRBrightness: 56.097107, [None] rtplcCap: 1600.000000
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742409 SDR.Nits=56 HDR.Nits=56 HDR.State=Off BrightnessLimit=468.861298 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=469 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=36 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=468.861298 DynamicSlider.Cap=468.861298 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000178
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 56.088959, capped _appliedHeadroom: 1.000000, brightnessLimit: 468.861298, potentialHeadroom: 8.000000, Ambient: 35.765263 to CA, HDRBrightness: 56.088959, [None] rtplcCap: 1600.000000
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742408 SDR.Nits=56 HDR.Nits=56 HDR.State=Off BrightnessLimit=468.723419 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=469 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=36 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=468.723419 DynamicSlider.Cap=468.723419 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000179
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 56.080917, capped _appliedHeadroom: 1.000000, brightnessLimit: 468.723419, potentialHeadroom: 8.000000, Ambient: 35.765263 to CA, HDRBrightness: 56.080917, [None] rtplcCap: 1600.000000
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742407 SDR.Nits=56 HDR.Nits=56 HDR.State=Off BrightnessLimit=468.587524 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=469 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=36 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=468.587524 DynamicSlider.Cap=468.587524 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000179
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 56.072983, capped _appliedHeadroom: 1.000000, brightnessLimit: 468.587524, potentialHeadroom: 8.000000, Ambient: 35.765263 to CA, HDRBrightness: 56.072983, [None] rtplcCap: 1600.000000
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742406 SDR.Nits=56 HDR.Nits=56 HDR.State=Off BrightnessLimit=468.453339 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=468 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=36 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 56.065170, capped _appliedHeadroom: 1.000000, brightnessLimit: 468.453339, potentialHeadroom: 8.000000, Ambient: 35.765263 to CA, HDRBrightness: 56.065170, [None] rtplcCap: 1600.000000
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742405 SDR.Nits=56 HDR.Nits=56 HDR.State=Off BrightnessLimit=468.321075 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=468 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=36 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=468.321075 DynamicSlider.Cap=468.321075 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000179
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 56.057449, capped _appliedHeadroom: 1.000000, brightnessLimit: 468.321075, potentialHeadroom: 8.000000, Ambient: 35.765263 to CA, HDRBrightness: 56.057449, [None] rtplcCap: 1600.000000
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=742404 SDR.Nits=56 HDR.Nits=56 HDR.State=Off BrightnessLimit=468.190674 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=468 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=36 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.090000 Nits.Cap=468.190674 DynamicSlider.Cap=468.190674 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000180
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 56.049850, capped _appliedHeadroom: 1.000000, brightnessLimit: 468.190674, potentialHeadroom: 8.000000, Ambient: 35.765263 to CA, HDRBrightness: 56.049850, [None] rtplcCap: 1600.000000
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
Nov  8 21:03:50	Bens-iPhone	Notice	4509	YouTube(libsystem_containermanager.dylib)	container_create_or_lookup_app_group_path_by_app_group_identifier: success
