Time	Device Name	Type	PID	Tag	Message
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	0	kernel(AppleHapticsSupportLEAP)	AppleHapticsSupportLEAP::maybeSendAKCIRequest sending AKCI request
Nov  7 19:35:53	Bens-iPhone	Notice	0	kernel(AppleHapticsSupportLEAP)	AppleHapticsSupportLEAP::maybeSendAKCIRequest sending AKCI request
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507598 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.267639 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=425 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.267639 DynamicSlider.Cap=425.267639 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.042068, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.267639, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.042068, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507597 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.346375 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=425 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.346375 DynamicSlider.Cap=425.346375 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.045959, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.346375, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.045959, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Evaluating dispatch of UIEvent: 0xdbf0d2bc0; type: 0; subtype: 0; backing type: 11; shouldSend: 0; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507596 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.425598 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=425 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.425598 DynamicSlider.Cap=425.425598 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.049881, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.425598, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.049881, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticClient.mm:1458  -[AVHapticClient clientCompletedWithError:]_block_invoke: Calling completionCallback 0xc4b085c80 and then setting to nil
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticClient.mm:1456  -[AVHapticClient clientCompletedWithError:]_block_invoke: Async dispatch: preparing to call completionCallback for client 0x1000d88
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticClient.mm:1451  -[AVHapticClient clientCompletedWithError:]: Client-side (async) finish completion callback for client 0x1000d88 called from server
Nov  7 19:35:53	Bens-iPhone	Notice	107	audiomxd(AudioToolbox)	AVHapticServer.mm:2433  -[AVHapticServer listener:shouldAcceptNewConnection:]_block_invoke: <Calling clientCompletedWithError: on client delegate>
Nov  7 19:35:53	Bens-iPhone	Notice	107	audiomxd(AudioToolbox)	AVHapticServer.mm:2426  -[AVHapticServer listener:shouldAcceptNewConnection:]_block_invoke: <Client ID 0x1000d88 finish callback>
Nov  7 19:35:53	Bens-iPhone	Notice	107	audiomxd(AudioToolbox)	ClientEntry.mm:1126  notifyFinished: client ID: 0x1000d88 calling finish notify callback
Nov  7 19:35:53	Bens-iPhone	Error	107	audiomxd(AudioToolbox)	ClientEntry.mm:1158  lookupAndClearEvent: Event not found for key: 37 (0x25)
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507595 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.505157 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=426 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.505157 DynamicSlider.Cap=425.505157 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.053802, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.505157, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.053802, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	-[_UIRemoteKeyboardPlaceholderView refreshPlaceholder]  refreshPlaceholder: size={393, 278} [previous size={393, 278}]
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a580>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; accessory = <WKFormAccessoryView: 0xc4aacc900; baseClass = UIInputView; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a580>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; accessory = <WKFormAccessoryView: 0xc4aacc900; baseClass = UIInputView; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a4c0>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; assistant = <TUISystemInputAssistantView: 0xc4aadc000; frame = (0 44; 393 45); >; accessory = <_UIRemoteKeyboardPlaceholderView: 0xc4aed8fc0; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a4c0>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; assistant = <TUISystemInputAssistantView: 0xc4aadc000; frame = (0 44; 393 45); >; accessory = <_UIRemoteKeyboardPlaceholderView: 0xc4aed8fc0; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a4c0>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; assistant = <TUISystemInputAssistantView: 0xc4aadc000; frame = (0 44; 393 45); >; accessory = <_UIRemoteKeyboardPlaceholderView: 0xc4aed8fc0; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Error	0	kernel	netagent_get_agent_domain_and_type: Type requested for invalid netagent
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a4c0>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; assistant = <TUISystemInputAssistantView: 0xc4aadc000; frame = (0 44; 393 45); >; accessory = <_UIRemoteKeyboardPlaceholderView: 0xc4aed8fc0; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a4c0>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; assistant = <TUISystemInputAssistantView: 0xc4aadc000; frame = (0 44; 393 45); >; accessory = <_UIRemoteKeyboardPlaceholderView: 0xc4aed8fc0; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507594 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.585297 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=426 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.585297 DynamicSlider.Cap=425.585297 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.057755, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.585297, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.057755, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticClient.mm:452   -[AVHapticClient finish:]: Client 0x1000d88 done with finish
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticClient.mm:425   -[AVHapticClient finish:]_block_invoke: completionCallback set to 0xc4b085c80
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticClient.mm:420   -[AVHapticClient finish:]: Client 0x1000d88 finishing
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticPlayer.mm:750   -[AVHapticPlayer finishWithCompletionHandler:]: finish with comp handler: clientID: 0x1000d88
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticPlayer.mm:103   -[AVHapticPlayerChannel sendEvents:withImmediateParameters:atTime:error:]: sending event array: clientID: 0x1000d88 atTime: 0.000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to window: <_UISystemGestureWindow: 0xdbc3bc800>; contextId: 0x16A5BCDD
Nov  7 19:35:53	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to windows: 1
Nov  7 19:35:53	Bens-iPhone	Notice	34	SpringBoard(UIKitCore)	Evaluating dispatch of UIEvent: 0xdbf0d2bc0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(CoreHaptics)	AVHapticPlayer.mm:150   -[AVHapticPlayerChannel resetAtTime:error:]: sending reset event: clientID: 0x1000d88 time: 0.000
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	touch down
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	Activity: userInteraction; window: <UIRemoteKeyboardWindowHosted: 0xc4a19cf00>; provider: <_UIViewServiceTextEffectsOperator: 0xc4a1cf0c0>; session: DF59855C-BA0F-4479-9F12-14661E253B0C
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to window: <UIRemoteKeyboardWindowHosted: 0xc4a19cf00>; contextId: 0xED023C82
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	Sending UIEvent type: 0; subtype: 0; to windows: 1
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	Evaluating dispatch of UIEvent: 0xc4a19b3a0; type: 0; subtype: 0; backing type: 11; shouldSend: 1; ignoreInteractionEvents: 0, systemGestureStateChange: 0
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(AttentionAwareness)	117135.14582: notify client com.apple.siri.AttentionAwareness.Touch of <AWDigitizerButtonKeyboardAttentionEvent: 0xb1228c600> (timestamp:  117135.14086 sender 47548953728 displayUUID (null) tagIndex 0 (tag not present in server))
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd	contact 1 presence: touching
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(HSTouchHIDService)	[SA] Dispatching digitizer event with 2 children, _eventMask=0x23 _childEventMask=0x3 Cancel=0 Touching=1 inRange=1
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507593 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.665955 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=426 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.665955 DynamicSlider.Cap=425.665955 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.061737, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.665955, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.061737, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507592 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.747253 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=426 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.747253 DynamicSlider.Cap=425.747253 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.065765, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.747253, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.065765, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507591 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.829010 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=426 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.829010 DynamicSlider.Cap=425.829010 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.069794, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.829010, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.069794, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	SyncDBV Transaction | ID=507590 SDR.Nits=49 HDR.Nits=49 HDR.State=Off BrightnessLimit=425.911255 IndicatorBrightness.Nits=nan IndicatorBrightness.Cap=426 Headroom.Current=1.000000 Headroom.Maximum=8.000000 AppliedCompensations=1.300000 Aurora.Factor=1.000000 Aurora.RampInProgress=NO Lux=18 RTPLC.State=None RTPLC.Cap=1600 RTPLC.CapApplied=NO PeakAPCE.Cap=0.050000 Nits.Cap=425.911255 DynamicSlider.Cap=425.911255 Twilight.Strength=0.000000 Ammolite.Strength=0.000000 ContrastEnhancer.Strength=0.000046
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	Pushing sdrBrightness: 49.073853, capped _appliedHeadroom: 1.000000, brightnessLimit: 425.911255, potentialHeadroom: 8.000000, Ambient: 18.134363 to CA, HDRBrightness: 49.073853, [None] rtplcCap: 1600.000000
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	HDR | _edrState: 0, forceRamp: NO
Nov  7 19:35:53	Bens-iPhone	Notice	68	backboardd(CoreBrightness)	BaselineHarmony: Current strength: 0.270000, ALSStrength: 0.270000, AppStrength: 0.270000
Nov  7 19:35:53	Bens-iPhone	Notice	0	kernel()	InfraPeers: Added unicast peer to database 10:59:32:77:CB:12 (total peers: 1)
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	-[_UIRemoteKeyboardPlaceholderView refreshPlaceholder]  refreshPlaceholder: size={393, 278} [previous size={393, 278}]
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a580>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; accessory = <WKFormAccessoryView: 0xc4aacc900; baseClass = UIInputView; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a580>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; accessory = <WKFormAccessoryView: 0xc4aacc900; baseClass = UIInputView; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a580>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; accessory = <WKFormAccessoryView: 0xc4aacc900; baseClass = UIInputView; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet: <<UIInputViewSet: 0xc4ad6a580>; keyboard = <UIKeyboardAutomatic: 0xc4aadde00; frame = (0 0; 393 233); opaque = NO; layer = <CALayer: 0xc4abd5260>>%; accessory = <WKFormAccessoryView: 0xc4aacc900; baseClass = UIInputView; frame = (0 0; 393 44); >; usesKeyClicks = NO;  > windowScene: <_UIScreenBasedWindowScene: 0xc4a2e4000; role: _UIScreenBasedSceneSession; persistentIdentifier: 4C64A983-917E-447D-8D87-F413C1732007; activationState: UISceneActivationStateForegroundActive>
Nov  7 19:35:53	Bens-iPhone	Notice	3464	SafariViewService(UIKitCore)	endPlacementForInputViewSet, returning -> <UIInputViewSetPlacementOnScreenWithAccessory>
